"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GF1"
"02950099999","1904-07-18T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10086,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-18T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10048,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-19T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0083,1","+9999,9","10030,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-19T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","020,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10055,1",
"02950099999","1904-07-19T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10072,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-20T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10080,1","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-20T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10075,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-20T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10080,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-21T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10076,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-21T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10087,1",
"02950099999","1904-07-21T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","10107,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-22T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","10130,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-22T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10143,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-22T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","10144,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-23T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10142,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-23T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10143,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-23T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10138,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-24T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10124,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-24T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10118,1",
"02950099999","1904-07-24T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10102,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-25T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10084,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-25T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10084,1","04,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-25T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10078,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-26T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10078,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-26T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0118,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","10078,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-26T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10090,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-27T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10107,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-27T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10108,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-27T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","10124,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-28T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0089,1","+9999,9","10152,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-28T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10150,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-28T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10138,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-29T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","090,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10154,1","05,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-29T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","340,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10178,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-29T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10191,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-30T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10212,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-30T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","290,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10218,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-30T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10216,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-31T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10223,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-31T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0172,1","+9999,9","10232,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-07-31T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10228,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-01T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","10227,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-01T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0178,1","+9999,9","10224,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-01T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10210,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-02T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10206,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-02T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0183,1","+9999,9","10211,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-02T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10214,1","05,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-03T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10227,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-03T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10230,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-03T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10218,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-04T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10198,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-04T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","10194,1","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-04T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10198,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-05T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10195,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-05T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10195,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-05T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10190,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-06T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","110,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10171,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-06T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0194,1","+9999,9","10132,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-06T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0144,1","+9999,9","10104,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-07T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10074,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-07T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10082,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-07T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10072,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-08T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","020,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10042,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-08T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","020,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10036,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-08T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","020,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","10035,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-09T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10034,1","00,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-09T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10028,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-09T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10018,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-10T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","290,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","10006,1","04,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-10T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","10028,1","03,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-10T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10038,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-11T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10059,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-11T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","270,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10094,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-11T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10106,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-12T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10108,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-12T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","10106,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-12T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","110,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10066,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-13T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","09982,1","05,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-13T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09987,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-13T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0201,1","99999,9,9,N","000000,1,N,9","+0100,1","+9999,9","10023,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-14T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","320,1,N,0139,1","99999,9,9,N","000000,1,N,9","+0106,1","+9999,9","10068,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-14T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","290,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10095,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-14T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0094,1","+9999,9","10098,1","01,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-15T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","160,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10054,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-15T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","140,1,N,0082,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10008,1",
"02950099999","1904-08-15T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","140,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","09952,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-16T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09947,1","02,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-16T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0167,1","+9999,9","09967,1","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-16T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","160,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09982,1","07,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-17T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","140,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09994,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-17T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0133,1","+9999,9","10012,1","06,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-17T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","360,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0122,1","+9999,9","10028,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-18T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","180,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10052,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-18T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0150,1","+9999,9","10071,1",
"02950099999","1904-08-18T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","230,1,N,0021,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10072,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-19T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","10059,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-19T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","090,1,N,0062,1","99999,9,9,N","000000,1,N,9","+0139,1","+9999,9","10016,1",
"02950099999","1904-08-19T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","070,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0117,1","+9999,9","09971,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-20T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","999,1,C,0000,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09963,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-20T13:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0098,1","99999,9,9,N","000000,1,N,9","+0128,1","+9999,9","09976,1",
"02950099999","1904-08-20T20:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","200,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09971,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
"02950099999","1904-08-21T06:00:00","4","60.1166666","21.7","4.5","PARAINEN FAGERHOLM, FI","FM-12","99999","V020","230,1,N,0041,1","99999,9,9,N","000000,1,N,9","+0111,1","+9999,9","09974,1","08,99,1,99,9,99,9,99999,9,99,9,99,9"
